Date,Date_US,Monthly_Rank,Name,Height_m,Gender,new_record
1/6/24,6/1/24,6,Minh 🇧🇪🇳🇱 Claeys (Corekites),25.1,male,0
1/6/24,6/1/24,7,Thomas Dolleman | WINDSUPP.COM,24.4,male,0
1/6/24,6/1/24,8,Jasper Heymans,23.7,male,0
1/6/24,6/1/24,9,Brett Mason (Duotone 🇿🇦),22.9,male,0
1/6/24,6/1/24,10,Max Tullett,22.9,male,0
1/7/24,7/1/24,1,Jan zoon || Orbit Pro,31.7,male,0
1/7/24,7/1/24,2,Ben M#FleshAir,31.0,male,0
1/7/24,7/1/24,3,Gilion Fluid Kiteboarding,30.9,male,0
1/7/24,7/1/24,4,Loek Zoon | Kiteshop Haarlem,30.1,male,0
1/7/24,7/1/24,5,Jamie Overbeek🇳🇱,28.1,male,0
1/7/24,7/1/24,6,Baptiste Bourdoulous,27.7,male,0
1/7/24,7/1/24,7,Simukas Boardhouse🏴‍☠️,27.6,male,0
1/7/24,7/1/24,8,Maarten Haeger,27.5,male,0
1/7/24,7/1/24,9,andrea principi,26.5,male,0
1/7/24,7/1/24,10,Levi Smit,26.4,male,0
1/8/24,8/1/24,1,Jamie Overbeek🇳🇱,33.2,male,0
1/8/24,8/1/24,2,Levi Smit,30.2,male,0
1/8/24,8/1/24,3,Ben M#FleshAir,30.1,male,0
1/8/24,8/1/24,4,andrea principi,29.7,male,0
1/8/24,8/1/24,5,Maarten Haeger,29.2,male,0
1/8/24,8/1/24,6,Adam Bjärkse 🇸🇪,27.0,male,0
1/8/24,8/1/24,7,Paulino Pereira Ozone Kingzspot.com,25.9,male,0
1/8/24,8/1/24,8,Tim #WOOlfs🐺 #Surf Shop Kiel 🤙,25.9,male,0
1/8/24,8/1/24,9,Johannes Kempny / Core / Natural High,25.4,male,0
1/8/24,8/1/24,10,Minh 🇧🇪🇳🇱 Claeys (Corekites),25.1,male,0
1/9/24,9/1/24,1,Hugo Wigglesworth | Flysurfer,36.7,male,1
1/9/24,9/1/24,2,Jamie Overbeek🇳🇱,33.1,male,0
1/9/24,9/1/24,3,Clement Huot HARLEM,30.4,male,0
1/9/24,9/1/24,4,Raigo 🇪🇪 Core Kites 🇦🇺,29.9,male,0
1/9/24,9/1/24,5,andrea principi,29.4,male,0
1/9/24,9/1/24,6,Aaron Hadlow,29.0,male,0
1/9/24,9/1/24,7,Jason vd Spuy AIRUSH,28.5,male,0
1/9/24,9/1/24,8,Toby Wigglesworth,27.3,male,0
1/9/24,9/1/24,9,Aaron@ EliteWatersports.com,26.8,male,0
1/9/24,9/1/24,10,Borja Vellon FLYSURFER,26.5,male,0
1/10/24,10/1/24,1,Jason vd Spuy AIRUSH,32.3,male,0
1/10/24,10/1/24,2,Surf_Adi 🇹🇼 TAIWAN,30.6,male,0
1/10/24,10/1/24,3,Peer Schnyder🇨🇭 ARMSTRONGFOILS,28.9,male,0
1/10/24,10/1/24,4,andrea principi,27.5,male,0
1/10/24,10/1/24,5,Julian Zens FLYSURFER,27.4,male,0
1/10/24,10/1/24,6,Brett Mason (Duotone 🇿🇦),27.1,male,0
1/10/24,10/1/24,7,Ivan Tamborero de Groot VANTAGE,27.1,male,0
1/10/24,10/1/24,8,Ross-Dillon Player (Duotone),26.7,male,0
1/10/24,10/1/24,9,Xin bigair_china🇨🇳,25.4,male,0
1/10/24,10/1/24,10,Levi Smit,25.2,male,0
1/11/24,11/1/24,1,andrea principi,32.1,male,0
1/11/24,11/1/24,2,Josh Gillitt,30.5,male,0
1/11/24,11/1/24,3,Loek Zoon | Kiteshop Haarlem,29.7,male,0
1/11/24,11/1/24,4,Maarten Haeger,29.5,male,0
1/11/24,11/1/24,5,Surf_Adi 🇹🇼 TAIWAN,29.1,male,0
1/11/24,11/1/24,6,Levi Smit,28.0,male,0
1/11/24,11/1/24,7,Toby Raw,27.9,male,0
1/11/24,11/1/24,8,Jamie Overbeek🇳🇱,27.8,male,0
1/11/24,11/1/24,9,Ross-Dillon Player (Duotone),27.3,male,0
1/11/24,11/1/24,10,Ben M#FleshAir,26.7,male,0
1/12/24,12/1/24,1,andrea principi,31.6,male,0
1/12/24,12/1/24,2,Edgar Ulrich,30.1,male,0
1/12/24,12/1/24,3,Clement Huot HARLEM,29.2,male,0
1/12/24,12/1/24,4,Philipp Schonger (Naish USA),27.8,male,0
1/12/24,12/1/24,5,Nicolas Gambier,26.8,male,0
1/12/24,12/1/24,6,Nathan TEXIER,26.8,male,0
1/12/24,12/1/24,7,Hugo Wigglesworth | Flysurfer,26.5,male,0
1/12/24,12/1/24,8,Gianfranco Marmo,26.2,male,0
1/12/24,12/1/24,9,Jojo 🇫🇷 Heurto |Eleveight|,26.1,male,0
1/12/24,12/1/24,10,Lasse Walker,25.8,male,0
1/1/25,1/1/25,1,Evan Klijn | FLYSURFER,36.3,male,0
1/1/25,1/1/25,2,Jamie Overbeek🇳🇱,36.0,male,0
1/1/25,1/1/25,3,Jason vd Spuy AIRUSH,36.0,male,0
1/1/25,1/1/25,4,andrea principi,34.4,male,0
1/1/25,1/1/25,5,Maarten Haeger,34.2,male,0
1/1/25,1/1/25,6,Timo Boersema,34.2,male,0
1/1/25,1/1/25,7,joris herrewijnen,32.6,male,0
1/1/25,1/1/25,8,Clement Huot HARLEM,32.6,male,0
1/1/25,1/1/25,9,Aaron Hadlow,32.2,male,0
1/1/25,1/1/25,10,Nicolas Gambier,31.5,male,0
1/2/25,2/1/25,1,Ivan Tamborero de Groot VANTAGE,32.6,male,0
1/2/25,2/1/25,2,Xavier Kain,32.3,male,0
1/2/25,2/1/25,3,BELLA FISS KITESCHOOL Andrea,29.8,male,0
1/2/25,2/1/25,4,Maxwell NORTH,29.2,male,0
1/2/25,2/1/25,5,Rene Barner|🇩🇪| Reedin,29.2,male,0
1/2/25,2/1/25,6,Charles Brodel,29.0,male,0
1/2/25,2/1/25,7,Jason vd Spuy AIRUSH,28.9,male,0
1/2/25,2/1/25,8,Hugo Wigglesworth | Flysurfer,28.6,male,0
1/2/25,2/1/25,9,Kevin Langeree,28.5,male,0
1/2/25,2/1/25,10,Aaron Hadlow,28.5,male,0
1/1/15,1/1/15,1,Tina Jerke,7.9,female,1
1/1/15,1/1/15,2,Linnea Thorlacius,6.0,female,0
1/1/15,1/1/15,3,Princess Elaine Pepper Potts 🇨🇦🏄‍♀️,3.3,female,0
1/2/15,2/1/15,1,Gerdian Mijnten,13.9,female,1
1/3/15,3/1/15,1,Nathalie Zach,6.5,female,0
1/3/15,3/1/15,2,Floor Slabbers🇳🇱,3.3,female,0
1/3/15,3/1/15,3,Tessa dR,1.9,female,0
1/4/15,4/1/15,1,Natalia S Kite,8.7,female,0
1/4/15,4/1/15,2,Nathalie Zach,6.0,female,0
1/4/15,4/1/15,3,Daf R.,6.0,female,0
1/4/15,4/1/15,4,Tessa dR,3.0,female,0
1/4/15,4/1/15,5,Francis Vos,2.8,female,0
1/5/15,5/1/15,1,Natalia S Kite,10.0,female,0
1/5/15,5/1/15,2,Daf R.,7.5,female,0
1/5/15,5/1/15,3,Floor Slabbers🇳🇱,6.4,female,0
1/5/15,5/1/15,4,Missquellegoule Kite,5.6,female,0
1/5/15,5/1/15,5,Sally Jane,5.0,female,0
1/5/15,5/1/15,6,Kim Goldsmith,5.0,female,0
1/5/15,5/1/15,7,Margita Millers,2.7,female,0
1/6/15,6/1/15,1,Joyce Stor,8.3,female,0
1/6/15,6/1/15,2,Nathalie Zach,8.0,female,0
1/6/15,6/1/15,3,Aya Oshima,7.6,female,0
1/6/15,6/1/15,4,Daf R.,7.2,female,0
1/6/15,6/1/15,5,Lori Makabe,6.9,female,0
1/6/15,6/1/15,6,Elea Faucheron,6.6,female,0
1/6/15,6/1/15,7,Martha Resatz,3.1,female,0
1/6/15,6/1/15,8,Missquellegoule Kite,3.1,female,0
1/6/15,6/1/15,9,Margita Millers,3.0,female,0
1/7/15,7/1/15,1,Kelly Schouten,11.9,female,0
1/7/15,7/1/15,2,Lisa Van Ginkel,11.1,female,0
1/7/15,7/1/15,3,Hannah Whiteley,10.6,female,0
1/7/15,7/1/15,4,Natalia S Kite,10.1,female,0
1/7/15,7/1/15,5,Paola Barni,9.9,female,0
1/7/15,7/1/15,6,Bianca Peereboom,9.8,female,0
1/7/15,7/1/15,7,Hope LeVin,9.7,female,0
1/7/15,7/1/15,8,Rita Kneib,9.0,female,0
1/7/15,7/1/15,9,Elea Faucheron,8.1,female,0
1/7/15,7/1/15,10,Lori Makabe,7.9,female,0
1/8/15,8/1/15,1,Stine Juhl Jensen,10.6,female,0
1/8/15,8/1/15,2,Natalia S Kite,10.0,female,0
1/8/15,8/1/15,3,Daf R.,8.0,female,0
1/8/15,8/1/15,4,Emma Wolstenholme,8.0,female,0
1/8/15,8/1/15,5,Elea Faucheron,7.5,female,0
1/8/15,8/1/15,6,Floor Slabbers🇳🇱,7.3,female,0
1/8/15,8/1/15,7,Rita Kneib,7.2,female,0
1/8/15,8/1/15,8,Malin Sjursheim,7.2,female,0
1/8/15,8/1/15,9,Crystal Veness,6.4,female,0
1/8/15,8/1/15,10,Linnea Thorlacius,6.2,female,0
1/9/15,9/1/15,1,Natalia S Kite,10.4,female,0
1/9/15,9/1/15,2,Isabeau Galiart,8.8,female,0
1/9/15,9/1/15,3,Corrie Coons,8.6,female,0
1/9/15,9/1/15,4,Malin Sjursheim,8.3,female,0
1/9/15,9/1/15,5,Princess Elaine Pepper Potts 🇨🇦🏄‍♀️,8.0,female,0
1/9/15,9/1/15,6,Daf R.,7.0,female,0
1/9/15,9/1/15,7,Amanda Bell,6.2,female,0
1/9/15,9/1/15,8,Marlous Buis,6.2,female,0
1/9/15,9/1/15,9,Tici Fettermann,6.0,female,0
1/9/15,9/1/15,10,Emma Cullen,5.8,female,0
1/10/15,10/1/15,1,Karen Hou🇹🇼 Penghu Taiwan,15.6,female,1
1/10/15,10/1/15,2,Corrie Coons,10.0,female,0
1/10/15,10/1/15,3,Steph Douglass,8.2,female,0
1/10/15,10/1/15,4,Charlotte Lindvik,7.6,female,0
1/10/15,10/1/15,5,Marina Egdmann,7.0,female,0
1/10/15,10/1/15,6,Linnea Thorlacius,7.0,female,0
1/10/15,10/1/15,7,Natalia S Kite,7.0,female,0
1/10/15,10/1/15,8,Anna Maznic,6.9,female,0
1/10/15,10/1/15,9,Cheryl Thibodeau,6.6,female,0
1/10/15,10/1/15,10,Emma Wolstenholme,6.3,female,0
1/11/15,11/1/15,1,Karen Hou🇹🇼 Penghu Taiwan,14.5,female,0
1/11/15,11/1/15,2,Kelly Schouten,12.5,female,0
1/11/15,11/1/15,3,Hope LeVin,11.4,female,0
1/11/15,11/1/15,4,Lisa Van Ginkel,11.3,female,0
1/11/15,11/1/15,5,Aloha Kania,9.8,female,0
1/11/15,11/1/15,6,Mariska Wildenberg,9.2,female,0
1/11/15,11/1/15,7,Floor Slabbers🇳🇱,8.1,female,0
1/11/15,11/1/15,8,Marina Egdmann,8.1,female,0
1/11/15,11/1/15,9,Victoria Belko,8.0,female,0
1/11/15,11/1/15,10,Joyce Stor,7.7,female,0
1/12/15,12/1/15,1,Karen Hou🇹🇼 Penghu Taiwan,14.4,female,0
1/12/15,12/1/15,2,Miss Keiko,11.9,female,0
1/12/15,12/1/15,3,Kelly Schouten,11.8,female,0
1/12/15,12/1/15,4,Lisa Van Ginkel,10.7,female,0
1/12/15,12/1/15,5,Annelijn Muskens,10.2,female,0
1/12/15,12/1/15,6,Mariska Wildenberg,10.1,female,0
1/12/15,12/1/15,7,Ilana Vergunst,10.0,female,0
1/12/15,12/1/15,8,Eva Koehle,9.9,female,0
1/12/15,12/1/15,9,Jessie Tucker,9.8,female,0
1/12/15,12/1/15,10,Astrid Berz,9.4,female,0
1/1/16,1/1/16,1,Karen Hou🇹🇼 Penghu Taiwan,13.5,female,0
1/1/16,1/1/16,2,Miss Keiko,11.8,female,0
1/1/16,1/1/16,3,Annelijn Muskens,9.9,female,0
1/1/16,1/1/16,4,Cosima Sommer (Eleveight),8.7,female,0
1/1/16,1/1/16,5,Eline Tarifornia,8.6,female,0
1/1/16,1/1/16,6,Bianca Stumpf,8.5,female,0
1/1/16,1/1/16,7,Frances Kite,8.5,female,0
1/1/16,1/1/16,8,Jessie Tucker,8.1,female,0
1/1/16,1/1/16,9,Ana De La Camara,8.0,female,0
1/1/16,1/1/16,10,Emily Garner,8.0,female,0
1/2/16,2/1/16,1,Karen Hou🇹🇼 Penghu Taiwan,15.2,female,0
1/2/16,2/1/16,2,Kelly Schouten,12.9,female,0
1/2/16,2/1/16,3,Emma Wolstenholme,10.4,female,0
1/2/16,2/1/16,4,Rita Kneib,10.1,female,0
1/2/16,2/1/16,5,kimberly pauw,9.8,female,0
1/2/16,2/1/16,6,YoungEun Lee,9.5,female,0
1/2/16,2/1/16,7,Laurel Eastman & LEK Family,9.3,female,0
1/2/16,2/1/16,8,Natalia S Kite,9.2,female,0
1/2/16,2/1/16,9,Jessie Tucker,8.9,female,0
1/2/16,2/1/16,10,Siri Chandler,8.8,female,0
1/3/16,3/1/16,1,Karen Hou🇹🇼 Penghu Taiwan,15.8,female,1
1/3/16,3/1/16,2,kimberly pauw,10.4,female,0
1/3/16,3/1/16,3,Maggie Roca - Kite School San juan,9.8,female,0
1/3/16,3/1/16,4,Rita Kneib,9.0,female,0
1/3/16,3/1/16,5,Jessie Tucker,8.9,female,0
1/3/16,3/1/16,6,Miss Keiko,8.1,female,0
1/3/16,3/1/16,7,Nadee Chery,7.9,female,0
1/3/16,3/1/16,8,Emily Garner,7.5,female,0
1/3/16,3/1/16,9,Irina K.,7.5,female,0
1/3/16,3/1/16,10,Johanne Bakkehaug,7.2,female,0
1/4/16,4/1/16,1,Natalia S Kite,10.4,female,0
1/4/16,4/1/16,2,Karen Hou🇹🇼 Penghu Taiwan,10.1,female,0
1/4/16,4/1/16,3,kimberly pauw,9.8,female,0
1/4/16,4/1/16,4,Corrie Coons,9.8,female,0
1/4/16,4/1/16,5,Emma Wolstenholme,9.5,female,0
1/4/16,4/1/16,6,Malin Sjursheim,8.1,female,0
1/4/16,4/1/16,7,Kirsty Bowe,8.0,female,0
1/4/16,4/1/16,8,Sabrina Parisi CaptainKirks.com,7.9,female,0
1/4/16,4/1/16,9,pauline williams,7.6,female,0
1/4/16,4/1/16,10,Henni Kromm #KCO,7.6,female,0
1/5/16,5/1/16,1,Karen Hou🇹🇼 Penghu Taiwan,12.6,female,0
1/5/16,5/1/16,2,Natalia S Kite,9.8,female,0
1/5/16,5/1/16,3,Corrie Coons,9.7,female,0
1/5/16,5/1/16,4,Rita Kneib,8.7,female,0
1/5/16,5/1/16,5,sandra la terra,8.4,female,0
1/5/16,5/1/16,6,Sandrine Saby,8.4,female,0
1/5/16,5/1/16,7,Andrea Kvieci,8.3,female,0
1/5/16,5/1/16,8,Malin Sjursheim,8.1,female,0
1/5/16,5/1/16,9,Linnea Thorlacius,7.7,female,0
1/5/16,5/1/16,10,Emma Wolstenholme,7.7,female,0
1/6/16,6/1/16,1,Natalia S Kite,10.5,female,0
1/6/16,6/1/16,2,kimberly pauw,9.6,female,0
1/6/16,6/1/16,3,Sandrine Saby,9.4,female,0
1/6/16,6/1/16,4,Maggie Roca - Kite School San juan,9.0,female,0
1/6/16,6/1/16,5,Tiziana Sirigu,8.7,female,0
1/6/16,6/1/16,6,Malin Sjursheim,8.4,female,0
1/6/16,6/1/16,7,Jessie Tucker,8.4,female,0
1/6/16,6/1/16,8,Ewa Zdun,8.4,female,0
1/6/16,6/1/16,9,Siri Chandler,8.2,female,0
1/6/16,6/1/16,10,Daf R.,8.0,female,0
1/7/16,7/1/16,1,Léa RICCOBONI,11.0,female,0
1/7/16,7/1/16,2,kimberly pauw,10.7,female,0
1/7/16,7/1/16,3,Jessie Tucker,10.1,female,0
1/7/16,7/1/16,4,Karen Hou🇹🇼 Penghu Taiwan,10.1,female,0
1/7/16,7/1/16,5,Kelly Schouten,10.0,female,0
1/7/16,7/1/16,6,Natalia S Kite,10.0,female,0
1/7/16,7/1/16,7,Ewa Zdun,9.7,female,0
1/7/16,7/1/16,8,Malin Sjursheim,9.4,female,0
1/7/16,7/1/16,9,Elea Faucheron,8.8,female,0
1/7/16,7/1/16,10,Consuelo Nieddu,8.8,female,0
1/8/16,8/1/16,1,Jessie Tucker,13.9,female,0
1/8/16,8/1/16,2,Karen Hou🇹🇼 Penghu Taiwan,12.6,female,0
1/8/16,8/1/16,3,Natalia S Kite,11.1,female,0
1/8/16,8/1/16,4,kimberly pauw,11.1,female,0
1/8/16,8/1/16,5,Gabi Suarez CORE ARGENTINA,10.5,female,0
1/8/16,8/1/16,6,Tiziana Sirigu,10.0,female,0
1/8/16,8/1/16,7,Malin Sjursheim,9.6,female,0
1/8/16,8/1/16,8,Stefanie Fajardo || SHAKA,9.5,female,0
1/8/16,8/1/16,9,Jo Malyon,9.4,female,0
1/8/16,8/1/16,10,Sandra Sturk,9.4,female,0
1/9/16,9/1/16,1,Paola Barni,13.0,female,0
1/9/16,9/1/16,2,Karen Hou🇹🇼 Penghu Taiwan,12.9,female,0
1/9/16,9/1/16,3,Natalia S Kite,10.7,female,0
1/9/16,9/1/16,4,kimberly pauw,10.5,female,0
1/9/16,9/1/16,5,Johanne Bakkehaug,9.8,female,0
1/9/16,9/1/16,6,Tiziana Sirigu,9.6,female,0
1/9/16,9/1/16,7,Marina Egdmann,9.2,female,0
1/9/16,9/1/16,8,Corrie Coons,8.9,female,0
1/9/16,9/1/16,9,Emma Wolstenholme,8.5,female,0
1/9/16,9/1/16,10,Daf R.,8.4,female,0
1/10/16,10/1/16,1,Karen Hou🇹🇼 Penghu Taiwan,14.2,female,0
1/10/16,10/1/16,2,Natalia S Kite,11.8,female,0
1/10/16,10/1/16,3,Pippa van Iersel,11.1,female,0
1/10/16,10/1/16,4,Johanne Bakkehaug,10.8,female,0
1/10/16,10/1/16,5,Maria Paula Moreno Con,10.1,female,0
1/10/16,10/1/16,6,Miss Keiko,10.0,female,0
1/10/16,10/1/16,7,Paola Barni,9.7,female,0
1/10/16,10/1/16,8,pauline williams,9.4,female,0
1/10/16,10/1/16,9,Svetlana Carroll,8.5,female,0
1/10/16,10/1/16,10,kimberly pauw,8.4,female,0
1/11/16,11/1/16,1,Karen Hou🇹🇼 Penghu Taiwan,14.7,female,0
1/11/16,11/1/16,2,Kelly Schouten,12.9,female,0
1/11/16,11/1/16,3,Natalia S Kite,10.5,female,0
1/11/16,11/1/16,4,Bibiana Magaji 🇸🇰,10.1,female,0
1/11/16,11/1/16,5,Anne Valvatne,9.7,female,0
1/11/16,11/1/16,6,pauline williams,9.4,female,0
1/11/16,11/1/16,7,kimberly pauw,9.1,female,0
1/11/16,11/1/16,8,Petra Lenz,8.6,female,0
1/11/16,11/1/16,9,Kathi Gray 🇨🇦😎,8.3,female,0
1/11/16,11/1/16,10,Islay 🇧🇸,8.3,female,0
1/12/16,12/1/16,1,Karen Hou🇹🇼 Penghu Taiwan,16.6,female,1
1/12/16,12/1/16,2,Bibiana Magaji 🇸🇰,12.7,female,0
1/12/16,12/1/16,3,Svetlana Carroll,11.3,female,0
1/12/16,12/1/16,4,Sina Della Valentina #you-love-it,10.6,female,0
1/12/16,12/1/16,5,Pippa van Iersel,9.8,female,0
1/12/16,12/1/16,6,YoungEun Lee,9.7,female,0
1/12/16,12/1/16,7,Jessie Tucker,9.5,female,0
1/12/16,12/1/16,8,Natalia S Kite,9.4,female,0
1/12/16,12/1/16,9,Rita Kneib,9.0,female,0
1/12/16,12/1/16,10,pauline williams,9.0,female,0
1/1/17,1/1/17,1,Karen Hou🇹🇼 Penghu Taiwan,17.9,female,1
1/1/17,1/1/17,2,Kelly Schouten,15.1,female,0
1/1/17,1/1/17,3,Bibiana Magaji 🇸🇰,12.4,female,0
1/1/17,1/1/17,4,Gabi Suarez CORE ARGENTINA,11.8,female,0
1/1/17,1/1/17,5,Tiziana Sirigu,10.8,female,0
1/1/17,1/1/17,6,YoungEun Lee,10.4,female,0
1/1/17,1/1/17,7,Sina Della Valentina #you-love-it,10.4,female,0
1/1/17,1/1/17,8,Linnea Thorlacius,10.0,female,0
1/1/17,1/1/17,9,Jessie Tucker,9.8,female,0
1/1/17,1/1/17,10,Su Kay Kiter LACUNA KITES,9.4,female,0
1/2/17,2/1/17,1,Karen Hou🇹🇼 Penghu Taiwan,18.0,female,1
1/2/17,2/1/17,2,Cosima Sommer (Eleveight),11.8,female,0
1/2/17,2/1/17,3,Sina Della Valentina #you-love-it,11.7,female,0
1/2/17,2/1/17,4,Jessie Tucker,11.7,female,0
1/2/17,2/1/17,5,pauline williams,9.1,female,0
1/2/17,2/1/17,6,Jo Malyon,9.0,female,0
1/2/17,2/1/17,7,Rita Kneib,8.7,female,0
1/2/17,2/1/17,8,Gabi Suarez CORE ARGENTINA,8.3,female,0
1/2/17,2/1/17,9,Svetlana Carroll,8.2,female,0
1/2/17,2/1/17,10,Kirsty Bowe,8.2,female,0
1/3/17,3/1/17,1,Jessie Tucker,12.1,female,0
1/3/17,3/1/17,2,Su Kay Kiter LACUNA KITES,12.1,female,0
1/3/17,3/1/17,3,Gabi Suarez CORE ARGENTINA,10.9,female,0
1/3/17,3/1/17,4,Annika Groenewoud,9.8,female,0
1/3/17,3/1/17,5,pauline williams,9.6,female,0
1/3/17,3/1/17,6,Susanne knull,9.5,female,0
1/3/17,3/1/17,7,Svetlana Carroll,9.1,female,0
1/3/17,3/1/17,8,Jo Malyon,8.9,female,0
1/3/17,3/1/17,9,Lidewei Lamsma,8.2,female,0
1/3/17,3/1/17,10,Rita Kneib,7.8,female,0
1/4/17,4/1/17,1,Bibiana Magaji 🇸🇰,13.4,female,0
1/4/17,4/1/17,2,Martha Resatz,13.0,female,0
1/4/17,4/1/17,3,DriBrunet ELEVEIGHT MassiliaKite 🇨🇵,9.6,female,0
1/4/17,4/1/17,4,Jessie Tucker,8.9,female,0
1/4/17,4/1/17,5,Corrie Coons,8.9,female,0
1/4/17,4/1/17,6,Fly Girl Friday,8.8,female,0
1/4/17,4/1/17,7,Pamela Glendinning,8.5,female,0
1/4/17,4/1/17,8,Rena Kite,8.3,female,0
1/4/17,4/1/17,9,Cabrinha Kitegirls Hamburg,8.1,female,0
1/4/17,4/1/17,10,Sandra Sturk,7.7,female,0
1/5/17,5/1/17,1,Bouillot Angely Core kites,12.6,female,0
1/5/17,5/1/17,2,Corrie Coons,11.0,female,0
1/5/17,5/1/17,3,DriBrunet ELEVEIGHT MassiliaKite 🇨🇵,10.6,female,0
1/5/17,5/1/17,4,Sina Della Valentina #you-love-it,10.2,female,0
1/5/17,5/1/17,5,Natalia S Kite,9.4,female,0
1/5/17,5/1/17,6,Marie Eve Mayrand,9.0,female,0
1/5/17,5/1/17,7,pauline williams,8.9,female,0
1/5/17,5/1/17,8,Svetlana Carroll,8.7,female,0
1/5/17,5/1/17,9,Nina Model,8.6,female,0
1/5/17,5/1/17,10,Daf R.,8.6,female,0
1/6/17,6/1/17,1,Bibiana Magaji 🇸🇰,11.6,female,0
1/6/17,6/1/17,2,Natalia S Kite,10.8,female,0
1/6/17,6/1/17,3,Sara Gintowt-Samkiewicz,9.7,female,0
1/6/17,6/1/17,4,Corrie Coons,9.6,female,0
1/6/17,6/1/17,5,Jo Malyon,9.4,female,0
1/6/17,6/1/17,6,Kirsty Bowe,9.3,female,0
1/6/17,6/1/17,7,Rita Kneib,9.3,female,0
1/6/17,6/1/17,8,Jessie Tucker,9.2,female,0
1/6/17,6/1/17,9,Emma Underwood,9.2,female,0
1/6/17,6/1/17,10,Nina Model,9.2,female,0
1/7/17,7/1/17,1,Karen Hou🇹🇼 Penghu Taiwan,14.4,female,0
1/7/17,7/1/17,2,Bibiana Magaji 🇸🇰,12.5,female,0
1/7/17,7/1/17,3,Natalia S Kite,11.8,female,0
1/7/17,7/1/17,4,Rita Kneib,11.2,female,0
1/7/17,7/1/17,5,Kirsty Bowe,10.7,female,0
1/7/17,7/1/17,6,Jo Malyon,10.6,female,0
1/7/17,7/1/17,7,Tiziana Sirigu,10.1,female,0
1/7/17,7/1/17,8,Jessie Tucker,9.9,female,0
1/7/17,7/1/17,9,Annechien Tabak,9.8,female,0
1/7/17,7/1/17,10,Sina Della Valentina #you-love-it,9.8,female,0
1/8/17,8/1/17,1,Mariska Wildenberg,13.5,female,0
1/8/17,8/1/17,2,Iany Marques,12.8,female,0
1/8/17,8/1/17,3,Annechien Tabak,12.7,female,0
1/8/17,8/1/17,4,Conceicao Amorim,12.4,female,0
1/8/17,8/1/17,5,Jessie Tucker,12.1,female,0
1/8/17,8/1/17,6,Kirsty Bowe,11.9,female,0
1/8/17,8/1/17,7,Johanne Bakkehaug,11.2,female,0
1/8/17,8/1/17,8,Bibiana Magaji 🇸🇰,10.8,female,0
1/8/17,8/1/17,9,Jo Malyon,10.2,female,0
1/8/17,8/1/17,10,Tiziana Sirigu,10.2,female,0
1/9/17,9/1/17,1,Karen Hou🇹🇼 Penghu Taiwan,14.8,female,0
1/9/17,9/1/17,2,Annechien Tabak,14.7,female,0
1/9/17,9/1/17,3,Iany Marques,14.4,female,0
1/9/17,9/1/17,4,Mariska Wildenberg,13.3,female,0
1/9/17,9/1/17,5,Joha Giraldo,12.9,female,0
1/9/17,9/1/17,6,Jessie Tucker,12.1,female,0
1/9/17,9/1/17,7,Natalia S Kite,12.1,female,0
1/9/17,9/1/17,8,Conceicao Amorim,11.7,female,0
1/9/17,9/1/17,9,Lonia Häger,11.6,female,0
1/9/17,9/1/17,10,Pippa van Iersel,11.5,female,0
1/10/17,10/1/17,1,Karen Hou🇹🇼 Penghu Taiwan,19.2,female,1
1/10/17,10/1/17,2,Jessie Tucker,17.0,female,0
1/10/17,10/1/17,3,Iany Marques,14.6,female,0
1/10/17,10/1/17,4,Mariska Wildenberg,13.2,female,0
1/10/17,10/1/17,5,Jo Malyon,12.3,female,0
1/10/17,10/1/17,6,Denise Alfie,12.2,female,0
1/10/17,10/1/17,7,Alina Kornelli,12.2,female,0
1/10/17,10/1/17,8,Léa RICCOBONI,12.1,female,0
1/10/17,10/1/17,9,Joha Giraldo,11.8,female,0
1/10/17,10/1/17,10,Johanne Bakkehaug,11.2,female,0
1/11/17,11/1/17,1,Karen Hou🇹🇼 Penghu Taiwan,18.9,female,0
1/11/17,11/1/17,2,Bibiana Magaji 🇸🇰,13.8,female,0
1/11/17,11/1/17,3,Johanne Bakkehaug,13.6,female,0
1/11/17,11/1/17,4,Tereza Simonova,12.0,female,0
1/11/17,11/1/17,5,Joha Giraldo,11.2,female,0
1/11/17,11/1/17,6,Nina Model,10.6,female,0
1/11/17,11/1/17,7,Henrike Falkenberg,10.5,female,0
1/11/17,11/1/17,8,Lucy James,10.1,female,0
1/11/17,11/1/17,9,Natalia S Kite,9.9,female,0
1/11/17,11/1/17,10,Caroline De Vos,9.5,female,0
1/12/17,12/1/17,1,Karen Hou🇹🇼 Penghu Taiwan,17.7,female,0
1/12/17,12/1/17,2,Bouillot Angely Core kites,17.6,female,0
1/12/17,12/1/17,3,Bibiana Magaji 🇸🇰,13.9,female,0
1/12/17,12/1/17,4,Mariska Wildenberg,12.3,female,0
1/12/17,12/1/17,5,Su Kay Kiter LACUNA KITES,12.2,female,0
1/12/17,12/1/17,6,Lonia Häger,11.9,female,0
1/12/17,12/1/17,7,Tereza Simonova,11.8,female,0
1/12/17,12/1/17,8,Joha Giraldo,11.6,female,0
1/12/17,12/1/17,9,Sharon Jonker,11.4,female,0
1/12/17,12/1/17,10,Rita Kneib,11.0,female,0
1/1/18,1/1/18,1,Karen Hou🇹🇼 Penghu Taiwan,20.5,female,1
1/1/18,1/1/18,2,Bouillot Angely Core kites,20.3,female,0
